Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSG00000286112,KYAT1,,
ENSG00000171097,KYAT1,ENSMUSG00000039648,Kyat1
ENSG00000277742,KIR3DP1,,
ENSG00000275938,KIR2DS4,,
ENSG00000277317,KIR2DL3,,
ENSG00000236468,EEF1A1P44,,
ENSG00000185220,PGBD2,,
ENSG00000276974,,,
ENSG00000259013,,,
ENSG00000278325,LILRP1,,
ENSG00000276930,KIR3DL3,,
ENSG00000198832,SELENOM,ENSMUSG00000075702,Selenom
ENSG00000133983,COX16,ENSMUSG00000091803,Cox16
ENSG00000226318,RPS3AP38,,
ENSG00000266467,RN7SL220P,,
ENSG00000236375,POU5F1P5,,
ENSG00000236101,RAC1P7,,
ENSG00000227379,PPIAP2,,
ENSG00000101440,ASIP,ENSMUSG00000027596,a
ENSG00000148719,DNAJB12,ENSMUSG00000020109,Dnajb12
ENSG00000162769,FLVCR1,ENSMUSG00000066595,Flvcr1
ENSG00000214185,XPOTP1,,
ENSG00000250917,,,
ENSG00000236456,DENRP1,,
ENSG00000101444,AHCY,ENSMUSG00000048087,Ahcyl
ENSG00000101444,AHCY,ENSMUSG00000027597,Ahcy
ENSG00000261633,,,
ENSG00000182885,ADGRG3,ENSMUSG00000060470,Adgrg3
ENSG00000203499,IQANK1,ENSMUSG00000102018,Iqank1
ENSG00000258644,SYNJ2BP-COX16,,
ENSG00000235573,RPS15AP37,,
ENSG00000100078,PLA2G3,ENSMUSG00000034579,Pla2g3
ENSG00000177570,SAMD12,ENSMUSG00000058656,Samd12
ENSG00000275288,KIR3DL1,,
ENSG00000214125,SNRPNP2,,
ENSG00000264141,MIR3928,,
ENSG00000278684,,,
ENSG00000138942,RNF185,ENSMUSG00000020448,Rnf185
ENSG00000236775,,,
ENSG00000107872,FBXL15,ENSMUSG00000025226,Fbxl15
ENSG00000042781,USH2A,ENSMUSG00000026609,Ush2a
ENSG00000284326,,,
ENSG00000283823,KIR3DL3,,
ENSG00000272945,,,
ENSG00000222640,RNU2-51P,,
ENSG00000234087,,,
ENSG00000201498,Y_RNA,,
ENSG00000213463,SYNJ2BP,ENSMUSG00000090935,Synj2bp
ENSG00000234933,CDC42P1,,
ENSG00000236388,ITCH-AS1,,
ENSG00000231795,ITCH-IT1,,
ENSG00000207997,MIR644A,,
ENSG00000181741,FDX1P1,,
ENSG00000277558,,,
ENSG00000277758,SYT15B,ENSMUSG00000041479,Syt15
ENSG00000206582,Y_RNA,,
ENSG00000101460,MAP1LC3A,ENSMUSG00000027602,Map1lc3a
ENSG00000158806,NPM2,ENSMUSG00000047911,Npm2
ENSG00000170340,B3GNT2,ENSMUSG00000051650,B3gnt2
ENSG00000139985,ADAM21,ENSMUSG00000008438,Adam21
ENSG00000257759,,,
ENSG00000252263,RNU6-659P,,
ENSG00000134007,ADAM20,ENSMUSG00000054033,Adam39
ENSG00000134007,ADAM20,ENSMUSG00000071937,Adam25
ENSG00000134007,ADAM20,ENSMUSG00000046282,Adam20
ENSG00000231896,,,
ENSG00000224095,LINC01935,,
ENSG00000233996,KDM3AP1,,
ENSG00000274397,,,
ENSG00000287299,,,
ENSG00000133997,MED6,ENSMUSG00000002679,Med6
ENSG00000260895,,,
ENSG00000172650,AGAP5,,
ENSG00000287418,,,
ENSG00000110344,UBE4A,ENSMUSG00000059890,Ube4a
ENSG00000125633,CCDC93,ENSMUSG00000026339,Ccdc93
ENSG00000284322,,,
ENSG00000283996,KIR2DL3,,
ENSG00000288643,,,
ENSG00000205089,CCNI2,,
ENSG00000182541,LIMK2,ENSMUSG00000020451,Limk2
ENSG00000278755,KIR2DL1,,
ENSG00000260467,,,
ENSG00000101464,PIGU,ENSMUSG00000038383,Pigu
ENSG00000284088,KIR2DP1,,
ENSG00000284530,KIR2DL1,,
ENSG00000159625,DRC7,ENSMUSG00000031786,Drc7
ENSG00000196670,ZFP62,ENSMUSG00000046311,Zfp62
ENSG00000276986,HEATR9,,
ENSG00000263924,,,
ENSG00000276486,,,
ENSG00000221439,RNU4ATAC16P,ENSMUSG00000080542,Rnu4atac
ENSG00000276282,,,
ENSG00000285704,,,
ENSG00000222320,RNU6-1050P,ENSMUSG00000088441,Gm25599
ENSG00000265273,PGDP1,,
ENSG00000138136,LBX1,ENSMUSG00000025216,Lbx1
ENSG00000189090,FAM25G,ENSMUSG00000043681,Fam25a
ENSG00000136802,LRRC8A,ENSMUSG00000007476,Lrrc8a
ENSG00000266105,,,
ENSG00000002016,RAD52,ENSMUSG00000030166,Rad52
ENSG00000280380,,,
ENSG00000101695,RNF125,ENSMUSG00000033107,Rnf125
ENSG00000148848,ADAM12,ENSMUSG00000054555,Adam12
ENSG00000131446,MGAT1,ENSMUSG00000020346,Mgat1
ENSG00000231034,,,
ENSG00000289720,,,
ENSG00000175287,PHYHD1,ENSMUSG00000079484,Phyhd1
ENSG00000273522,KIR2DP1,,
ENSG00000278726,KIR3DL2,,
ENSG00000125971,DYNLRB1,ENSMUSG00000047459,Dynlrb1
ENSG00000263917,,,
ENSG00000274275,,,
ENSG00000168234,TTC39C,ENSMUSG00000024424,Ttc39c
ENSG00000078747,ITCH,ENSMUSG00000027598,Itch
ENSG00000158815,FGF17,ENSMUSG00000022101,Fgf17
ENSG00000279145,,,
ENSG00000276533,,,
ENSG00000225973,PIGBOS1,ENSMUSG00000098332,Pigbos1
ENSG00000153140,CETN3,ENSMUSG00000021537,Cetn3
ENSG00000082269,FAM135A,ENSMUSG00000026153,Fam135a
ENSG00000234207,LINC03116,,
ENSG00000069943,PIGB,ENSMUSG00000079469,Pigb
ENSG00000198242,RPL23A,,
ENSG00000235616,ST13P2,,
ENSG00000128654,MTX2,ENSMUSG00000027099,Mtx2
ENSG00000283974,KIR3DP1,,
ENSG00000284509,KIR2DL4,,
ENSG00000269944,,,
ENSG00000254978,ALG1L9P,,
ENSG00000184276,DEFB108B,ENSMUSG00000027468,Defb22
ENSG00000252902,RNA5SP342,,
ENSG00000225805,DEFB131B,ENSMUSG00000075572,Defb43
ENSG00000158863,FHIP2B,ENSMUSG00000022095,Fhip2b
ENSG00000188487,INSC,ENSMUSG00000048782,Insc
ENSG00000199695,RNU6-1128P,,
ENSG00000202019,Y_RNA,,
ENSG00000212542,RNA5SP496,,
ENSG00000215012,RTL10,,
ENSG00000265204,,,
ENSG00000264924,,,
ENSG00000206863,RNU5A-6P,,
ENSG00000279332,,,
ENSG00000154040,CABYR,ENSMUSG00000024430,Cabyr
ENSG00000229626,PIGCP2,,
ENSG00000238297,U3,,
ENSG00000274765,,,
ENSG00000277548,,,
ENSG00000283891,MIR628,ENSMUSG00002075273,Gm56102
ENSG00000259115,,,
ENSG00000273929,U6,,
ENSG00000113282,CLINT1,ENSMUSG00000006169,Clint1
ENSG00000274826,LILRP2,,
ENSG00000100167,SEPTIN3,ENSMUSG00000022456,Septin3
ENSG00000137876,RSL24D1,ENSMUSG00000032215,Rsl24d1
ENSG00000258951,KRT18P7,,
ENSG00000245466,TTC9-DT,,
ENSG00000292976,LILRP2,,
ENSG00000240837,RN7SL77P,,
ENSG00000133985,TTC9,ENSMUSG00000042734,Ttc9
ENSG00000091136,LAMB1,ENSMUSG00000002900,Lamb1
ENSG00000287153,,,
ENSG00000287777,,,
ENSG00000258897,EGLN3-AS1,,
ENSG00000228646,RPL31P13,,
ENSG00000233332,,,
ENSG00000223299,RN7SKP108,,
ENSG00000287772,,,
ENSG00000231984,,,
ENSG00000277462,ZNF670,,
ENSG00000280070,,,
ENSG00000259026,,,
ENSG00000238423,SNORD42B,ENSMUSG00000065676,Snord42b
ENSG00000258393,,,
ENSG00000264577,,,
ENSG00000238578,SNORD4A,ENSMUSG00000077625,Snord4a
ENSG00000238649,SNORD42A,ENSMUSG00000064540,Snord42a
ENSG00000238597,SNORD4B,,
ENSG00000160606,TLCD1,ENSMUSG00000019437,Tlcd1
ENSG00000006432,MAP3K9,ENSMUSG00000042724,Map3k9
ENSG00000035687,ADSS2,ENSMUSG00000015961,Adss2
ENSG00000282749,,,
ENSG00000115368,WDR75,ENSMUSG00000025995,Wdr75
ENSG00000278167,CCL18,,
ENSG00000260438,MTCH2P3,,
ENSG00000140854,KATNB1,ENSMUSG00000031787,Katnb1
ENSG00000276194,HNF1B,,
ENSG00000160602,NEK8,ENSMUSG00000017405,Nek8
ENSG00000168453,HR,ENSMUSG00000022096,Hr
ENSG00000180287,PLD5,ENSMUSG00000055214,Pld5
ENSG00000086200,IPO11,ENSMUSG00000042590,Ipo11
ENSG00000226693,NXNP1,,
ENSG00000231272,,,
ENSG00000223828,BANF1P4,,
ENSG00000226723,,,
ENSG00000251184,,,
ENSG00000272672,,,
ENSG00000235096,,,
ENSG00000175283,DOLK,ENSMUSG00000075419,Dolk
ENSG00000267729,,,
ENSG00000265073,,,
ENSG00000258680,,,
ENSG00000213601,KRT18P19,,
ENSG00000270713,,,
ENSG00000265474,,,
ENSG00000243053,RPL31P58,,
ENSG00000199285,Y_RNA,,
ENSG00000095319,NUP188,ENSMUSG00000052533,Nup188
ENSG00000100934,SEC23A,ENSMUSG00000020986,Sec23a
ENSG00000213326,RPS7P11,,
ENSG00000006607,FARP2,ENSMUSG00000034066,Farp2
ENSG00000007341,ST7L,ENSMUSG00000045576,St7l
ENSG00000199801,Y_RNA,,
ENSG00000123700,KCNJ2,ENSMUSG00000041695,Kcnj2
ENSG00000267170,CALM2P1,,
ENSG00000187446,CHP1,ENSMUSG00000014077,Chp1
ENSG00000186919,ZACN,,
ENSG00000100150,DEPDC5,ENSMUSG00000037426,Depdc5
ENSG00000204021,LIPK,ENSMUSG00000024771,Lipk
ENSG00000101003,GINS1,ENSMUSG00000027454,Gins1
ENSG00000276166,,,
ENSG00000274816,MIR6772,,
ENSG00000206833,RNU6-20P,ENSMUSG00000065034,Gm22363
ENSG00000150054,MPP7,ENSMUSG00000057440,Mpp7
ENSG00000083799,CYLD,ENSMUSG00000036712,Cyld
ENSG00000182687,GALR2,ENSMUSG00000020793,Galr2
ENSG00000111684,LPCAT3,ENSMUSG00000004270,Lpcat3
ENSG00000284177,KIR3DL1,,
ENSG00000182473,EXOC7,ENSMUSG00000020792,Exoc7
ENSG00000274306,MIR5088,,
ENSG00000169169,CPT1C,ENSMUSG00000007783,Cpt1c
ENSG00000282532,,,
ENSG00000275600,PIGW,,
ENSG00000168476,REEP4,ENSMUSG00000033589,Reep4
ENSG00000285920,,,
ENSG00000283916,,,
ENSG00000274233,CCL5,,
ENSG00000283875,KIR3DL3,,
ENSG00000104147,OIP5,ENSMUSG00000072980,Oip5
ENSG00000125798,FOXA2,ENSMUSG00000037025,Foxa2
ENSG00000215553,KRT18P3,,
ENSG00000236474,GCNT1P1,,
ENSG00000252422,RNA5SP476,,
ENSG00000132664,POLR3F,ENSMUSG00000027427,Polr3f
ENSG00000137804,NUSAP1,ENSMUSG00000027306,Nusap1
ENSG00000047936,ROS1,ENSMUSG00000019893,Ros1
ENSG00000198879,SFMBT2,ENSMUSG00000061186,Sfmbt2
ENSG00000273608,SRCIN1,,
ENSG00000283910,,,
ENSG00000265750,,,
ENSG00000080854,IGSF9B,ENSMUSG00000034275,Igsf9b
ENSG00000141447,OSBPL1A,ENSMUSG00000044252,Osbpl1a
ENSG00000284132,KIR2DL3,,
ENSG00000284497,KIR2DP1,,
ENSG00000284514,KIR2DL1,,
ENSG00000095321,CRAT,ENSMUSG00000026853,Crat
ENSG00000265137,MIR3192,,
ENSG00000225419,RPL21P3,,
ENSG00000089050,RBBP9,ENSMUSG00000027428,Rbbp9
ENSG00000113119,TMCO6,ENSMUSG00000006850,Tmco6
ENSG00000259121,,,
ENSG00000182400,TRAPPC6B,ENSMUSG00000020993,Trappc6b
ENSG00000258659,TRIM34,ENSMUSG00000090215,Trim34b
ENSG00000258659,TRIM34,ENSMUSG00000056144,Trim34a
ENSG00000214612,RPS19P1,,
ENSG00000101310,SEC23B,ENSMUSG00000027429,Sec23b
ENSG00000239701,,,
ENSG00000257078,,,
ENSG00000284408,KIR2DS4,,
ENSG00000159403,C1R,ENSMUSG00000055172,C1ra
ENSG00000159403,C1R,ENSMUSG00000098470,C1rb
ENSG00000284141,LILRP2,,
ENSG00000293122,LILRP2,,
ENSG00000286078,,,
ENSG00000207277,RNA5SP284,,
ENSG00000232815,DUX4L50,,
ENSG00000266017,MIR4477B,,
ENSG00000275068,U6,ENSMUSG00001118663,Gm23503
ENSG00000119333,DYNC2I2,ENSMUSG00000039715,Dync2i2
ENSG00000275932,DUSP14,,
ENSG00000285830,,,
ENSG00000241984,RPL7AP2,,
ENSG00000100941,PNN,ENSMUSG00000020994,Pnn
ENSG00000187764,SEMA4D,ENSMUSG00000021451,Sema4d
ENSG00000170745,KCNS3,ENSMUSG00000043673,Kcns3
ENSG00000214736,TOMM6,ENSMUSG00000033475,Tomm6
ENSG00000134802,SLC43A3,ENSMUSG00000027074,Slc43a3
ENSG00000283919,KIR3DP1,,
ENSG00000284365,KIR2DL4,,
ENSG00000276469,GPR179,,
ENSG00000168481,LGI3,ENSMUSG00000033595,Lgi3
ENSG00000171402,XAGE3,,
ENSG00000274768,CISD3,,
ENSG00000152894,PTPRK,ENSMUSG00000019889,Ptprk
ENSG00000112983,BRD8,ENSMUSG00000003778,Brd8
ENSG00000188611,ASAH2,ENSMUSG00000024887,Asah2
ENSG00000282237,,,
ENSG00000274577,LHX1,,
ENSG00000213236,YWHAZP2,,
ENSG00000165694,FRMD7,ENSMUSG00000036131,Frmd7
ENSG00000258671,,,
ENSG00000224232,KCTD5P1,,
ENSG00000270503,YTHDF2P1,,
ENSG00000223374,,,
ENSG00000258425,,,
ENSG00000258976,,,
ENSG00000119682,AREL1,ENSMUSG00000042350,Arel1
ENSG00000115694,STK25,ENSMUSG00000026277,Stk25
ENSG00000282790,,,
ENSG00000274221,CCL3,,
ENSG00000158301,GPRASP2,ENSMUSG00000072966,Gprasp2
ENSG00000168487,BMP1,ENSMUSG00000022098,Bmp1
ENSG00000282570,,,
ENSG00000274047,SYNRG,,
ENSG00000259396,,,
ENSG00000137806,NDUFAF1,ENSMUSG00000027305,Ndufaf1
ENSG00000189221,MAOA,ENSMUSG00000025037,Maoa
ENSG00000101825,MXRA5,,
ENSG00000200407,RNU6-1169P,ENSMUSG00000088622,Gm23316
ENSG00000137825,ITPKA,ENSMUSG00000027296,Itpka
ENSG00000213487,ASS1P4,,
ENSG00000237671,GAGE12C,,
ENSG00000150201,FXYD4,ENSMUSG00000004988,Fxyd4
ENSG00000227488,GAGE12D,,
ENSG00000143324,XPR1,ENSMUSG00000026469,Xpr1
ENSG00000062524,LTK,ENSMUSG00000027297,Ltk
ENSG00000236362,GAGE12F,,
ENSG00000169813,HNRNPF,ENSMUSG00000042079,Hnrnpf
ENSG00000139197,PEX5,ENSMUSG00000005069,Pex5
ENSG00000216649,GAGE12E,,
ENSG00000199874,RNA5SP452,,
ENSG00000273524,Metazoa_SRP,,
ENSG00000206766,RNU6-435P,,
ENSG00000215269,GAGE12G,,
ENSG00000212051,MIR320C2,,
ENSG00000264365,,,
ENSG00000273321,,,
ENSG00000293651,,,
ENSG00000293721,,,
ENSG00000221400,SNORD3J,,
ENSG00000252532,RNU7-193P,,
ENSG00000236114,,,
ENSG00000196793,ZNF239,ENSMUSG00000042097,Zfp239
ENSG00000243829,,,
ENSG00000293804,,,
ENSG00000293872,,,
ENSG00000293986,,,
ENSG00000126467,TSKS,ENSMUSG00000059891,Tsks
ENSG00000267270,PARD6G-AS1,,
ENSG00000224902,GAGE12H,,
ENSG00000284164,,,
ENSG00000283966,KIR3DL3,,
ENSG00000287852,,,
ENSG00000189064,GAGE2A,,
ENSG00000232004,CAP1P2,,
ENSG00000267593,LINC01926,,
ENSG00000198298,ZNF485,,
ENSG00000205777,GAGE1,,
ENSG00000267396,,,
ENSG00000294167,,,
ENSG00000287007,,,
ENSG00000294357,,,
ENSG00000294391,,,
ENSG00000294451,,,
ENSG00000294453,,,
ENSG00000289168,,,
ENSG00000284426,KIR3DL1,,
ENSG00000225222,CHCHD4P5,,
ENSG00000293306,,,
ENSG00000237389,,,
ENSG00000198842,STYXL2,ENSMUSG00000026564,Styxl2
ENSG00000238263,RPL21P88,,
ENSG00000169740,ZNF32,ENSMUSG00000059689,Zfp637
ENSG00000206599,RNU6-841P,ENSMUSG00000118756,Gm24661
ENSG00000267180,,,
ENSG00000279539,,,
ENSG00000215274,GAGE10,,
ENSG00000167619,TMEM145,ENSMUSG00000043843,Tmem145
ENSG00000294476,,,
ENSG00000107443,CCNJ,ENSMUSG00000025010,Ccnj
ENSG00000294482,,,
ENSG00000289064,,,
ENSG00000286619,PM20D1-AS1,,
ENSG00000283790,KIR2DL3,,
ENSG00000224659,GAGE12J,,
ENSG00000294516,,,
ENSG00000081386,ZNF510,ENSMUSG00000055102,Zfp819
ENSG00000294564,,,
ENSG00000294580,,,
ENSG00000284533,KIR2DP1,,
ENSG00000294654,,,
ENSG00000293054,,,
ENSG00000284169,,,
ENSG00000267038,,,
ENSG00000294740,,,
ENSG00000260440,LINC01544,,
ENSG00000262714,,,
ENSG00000283902,,,
ENSG00000279741,,,
ENSG00000280027,,,
ENSG00000148219,ASTN2,ENSMUSG00000028373,Astn2
ENSG00000252569,RNU6-1153P,ENSMUSG00000088811,Gm22381
ENSG00000259926,,,
ENSG00000198756,COLGALT2,ENSMUSG00000032649,Colgalt2
ENSG00000279344,,,
ENSG00000279722,,,
ENSG00000294768,,,
ENSG00000294777,,,
ENSG00000166971,AKTIP,ENSMUSG00000031667,Aktip
ENSG00000294809,,,
ENSG00000294812,,,
ENSG00000294828,,,
ENSG00000266407,MIR3157,,
ENSG00000258439,,,
ENSG00000200728,RNU6-271P,ENSMUSG00000064517,Gm22454
ENSG00000200728,RNU6-271P,ENSMUSG00000119025,Gm23269
ENSG00000222604,,,
ENSG00000287009,,,
ENSG00000229417,NPM1P25,,
ENSG00000119616,FCF1,ENSMUSG00000021243,Fcf1
ENSG00000274274,GAGE13,,
ENSG00000180644,PRF1,ENSMUSG00000037202,Prf1
ENSG00000294885,,,
ENSG00000294909,,,
ENSG00000267938,EIF1P6,,
ENSG00000266397,,,
ENSG00000102158,MAGT1,ENSMUSG00000031232,Magt1
ENSG00000294985,,,
ENSG00000294986,,,
ENSG00000141985,SH3GL1,ENSMUSG00000003200,Sh3gl1
ENSG00000103932,RPAP1,ENSMUSG00000034032,Rpap1
ENSG00000138316,ADAMTS14,ENSMUSG00000059901,Adamts14
ENSG00000295007,,,
ENSG00000267694,,,
ENSG00000182919,C11orf54,ENSMUSG00000031938,4931406C07Rik
ENSG00000295104,,,
ENSG00000295121,,,
ENSG00000295163,,,
ENSG00000263611,,,
ENSG00000227554,,,
ENSG00000232388,SMIM26,ENSMUSG00000074754,Smim26
ENSG00000178596,GAPDHP29,,
ENSG00000054282,SDCCAG8,ENSMUSG00000026504,Sdccag8
ENSG00000243702,RN7SL638P,,
ENSG00000293042,,,
ENSG00000221806,RNU6ATAC34P,,
ENSG00000232136,DUXAP7,,
ENSG00000233993,DTD1-AS1,,
ENSG00000125826,RBCK1,ENSMUSG00000027466,Rbck1
ENSG00000295258,,,
ENSG00000287723,,,
ENSG00000295284,,,
ENSG00000119596,YLPM1,ENSMUSG00000021244,Ylpm1
ENSG00000263635,,,
ENSG00000295305,,,
ENSG00000287943,,,
ENSG00000284301,,,
ENSG00000295317,,,
ENSG00000288545,,,
ENSG00000295339,,,
ENSG00000231366,RPS26P40,,
ENSG00000166228,PCBD1,ENSMUSG00000020098,Pcbd1
ENSG00000283727,KIR2DS4,,
ENSG00000287295,,,
ENSG00000295387,,,
ENSG00000267325,LINC01415,,
ENSG00000284295,KIR3DL2,,
ENSG00000166220,TBATA,ENSMUSG00000020096,Tbata
ENSG00000252757,RN7SKP96,,
ENSG00000266515,MIR4452,,
ENSG00000268089,GABRQ,ENSMUSG00000031344,Gabrq
ENSG00000183780,SLC35F3,ENSMUSG00000057060,Slc35f3
ENSG00000265962,GACAT2,,
ENSG00000151834,GABRA2,ENSMUSG00000000560,Gabra2
ENSG00000295415,,,
ENSG00000295431,,,
ENSG00000287993,,,
ENSG00000263382,,,
ENSG00000287909,,,
ENSG00000275191,,,
ENSG00000229663,DPY19L4P1,,
ENSG00000261630,,,
ENSG00000162702,ZNF281,ENSMUSG00000041483,Zfp281
ENSG00000288487,KIR2DS3,,
ENSG00000280392,,,
ENSG00000289624,,,
ENSG00000260194,,,
ENSG00000107807,TLX1,ENSMUSG00000025215,Tlx1
ENSG00000282705,NPIPA5,,
ENSG00000204991,SPIRE2,ENSMUSG00000010154,Spire2
ENSG00000274779,NOMO1,,
ENSG00000295596,,,
ENSG00000295608,,,
ENSG00000228530,,,
ENSG00000295614,,,
ENSG00000269475,,,
ENSG00000221867,MAGEA3,,
ENSG00000127399,LRRC61,ENSMUSG00000073096,Lrrc61
ENSG00000143194,MAEL,ENSMUSG00000040629,Mael
ENSG00000288650,,,
ENSG00000259838,ELOCP2,,
ENSG00000295669,,,
ENSG00000267628,,,
ENSG00000138172,CALHM2,ENSMUSG00000033033,Calhm2
ENSG00000092445,TYRO3,ENSMUSG00000027298,Tyro3
ENSG00000295799,,,
ENSG00000260302,LINC01882,,
ENSG00000106538,RARRES2,ENSMUSG00000009281,Rarres2
ENSG00000167670,CHAF1A,ENSMUSG00000002835,Chaf1a
ENSG00000283968,KIR3DP1,,
ENSG00000183305,MAGEA2B,ENSMUSG00000046180,Magea13
ENSG00000283784,,,
ENSG00000273485,,,
ENSG00000185933,CALHM1,ENSMUSG00000079258,Calhm1
ENSG00000183128,CALHM3,ENSMUSG00000094219,Calhm3
ENSG00000293256,,,
ENSG00000295895,,,
ENSG00000295987,,,
ENSG00000265752,LINC02958,,
ENSG00000287419,,,
ENSG00000273108,,,
ENSG00000222503,Y_RNA,,
ENSG00000280693,SH3PXD2A-AS1,,
ENSG00000266754,RN7SL524P,,
ENSG00000227905,MED6P1,,
ENSG00000289051,MLDHR,,
ENSG00000238405,RNA5SP311,,
ENSG00000264745,TTC39C-AS1,,
ENSG00000204179,PTPN20,ENSMUSG00000021940,Ptpn20
ENSG00000131981,LGALS3,ENSMUSG00000050335,Lgals3
ENSG00000227073,SDHDP2,,
ENSG00000296053,,,
ENSG00000155561,NUP205,ENSMUSG00000038759,Nup205
ENSG00000296058,,,
ENSG00000296067,,,
ENSG00000266554,LINC01443,,
ENSG00000167671,UBXN6,ENSMUSG00000019578,Ubxn6
ENSG00000026036,RTEL1-TNFRSF6B,,
ENSG00000198930,CSAG1,,
ENSG00000296284,,,
ENSG00000264301,LINC01444,,
ENSG00000296312,,,
ENSG00000284051,LILRP2,,
ENSG00000260552,COSMOC,,
ENSG00000293123,LILRP2,,
ENSG00000296338,,,
ENSG00000296357,,,
ENSG00000296393,,,
ENSG00000296412,,,
ENSG00000286890,,,
ENSG00000296489,,,
ENSG00000258609,LINC-ROR,,
ENSG00000213401,MAGEA12,ENSMUSG00000046180,Magea13
ENSG00000141002,TCF25,ENSMUSG00000001472,Tcf25
ENSG00000296523,,,
ENSG00000296608,,,
ENSG00000296640,,,
ENSG00000296646,,,
ENSG00000268606,MAGEA2,ENSMUSG00000046180,Magea13
ENSG00000296678,,,
ENSG00000296949,,,
ENSG00000296998,,,
ENSG00000278911,,,
ENSG00000297020,,,
ENSG00000264015,,,
ENSG00000297024,,,
ENSG00000252064,Y_RNA,,
ENSG00000266666,MIR4325,,
ENSG00000231005,RPL39P39,,
ENSG00000265552,,,
ENSG00000054796,SPO11,ENSMUSG00000005883,Spo11
ENSG00000297039,,,
ENSG00000297044,,,
ENSG00000297056,,,
ENSG00000297062,,,
ENSG00000283889,KIR3DS1,,
ENSG00000263417,GTSCR1,,
ENSG00000297100,,,
ENSG00000297118,,,
ENSG00000263745,,,
ENSG00000169926,KLF13,ENSMUSG00000052040,Klf13
ENSG00000126787,DLGAP5,ENSMUSG00000037544,Dlgap5
ENSG00000204136,GGTA1,,
ENSG00000259179,UBE2CP4,,
ENSG00000259696,,,
ENSG00000288561,,,
ENSG00000243711,RPL21P116,,
ENSG00000286051,MAGEA6-DT,,
ENSG00000252061,RNU6-415P,ENSMUSG00000089039,Gm22165
ENSG00000279235,,,
ENSG00000058335,RASGRF1,ENSMUSG00000032356,Rasgrf1
ENSG00000147400,CETN2,ENSMUSG00000031347,Cetn2
ENSG00000184709,LRRC26,ENSMUSG00000026961,Lrrc26
ENSG00000177300,CLDN22,,
ENSG00000197057,DTHD1,ENSMUSG00000090326,Dthd1
ENSG00000127083,OMD,ENSMUSG00000048368,Omd
ENSG00000288206,KIR2DS5,,
ENSG00000147383,NSDHL,ENSMUSG00000031349,Nsdhl
ENSG00000204001,LCN8,ENSMUSG00000036449,Lcn8
ENSG00000297251,,,
ENSG00000297269,,,
ENSG00000297276,,,
ENSG00000054267,ARID4B,ENSMUSG00000039219,Arid4b
ENSG00000284120,KIR2DS1,,
ENSG00000160360,GPSM1,ENSMUSG00000026930,Gpsm1
ENSG00000266437,MIR4746,,
ENSG00000280239,,,
ENSG00000267011,,,
ENSG00000289876,,,
ENSG00000101146,RAE1,ENSMUSG00000027509,Rae1
ENSG00000297295,,,
ENSG00000167674,HDGFL2,ENSMUSG00000002833,Hdgfl2
ENSG00000297302,,,
ENSG00000297316,,,
ENSG00000174996,KLC2,ENSMUSG00000024862,Klc2
ENSG00000287281,,,
ENSG00000286939,,,
ENSG00000198883,PNMA5,ENSMUSG00000050424,Pnma5
ENSG00000271414,,,
ENSG00000223718,RPL15P11,,
ENSG00000285095,,,
ENSG00000238906,,,
ENSG00000136193,SCRN1,ENSMUSG00000019124,Scrn1
ENSG00000276761,CWC25,,
ENSG00000234200,,,
ENSG00000130741,EIF2S3,,
ENSG00000287994,,,
ENSG00000297529,,,
ENSG00000297542,,,
ENSG00000297563,,,
ENSG00000168743,NPNT,ENSMUSG00000040998,Npnt
ENSG00000297608,,,
ENSG00000297624,,,
ENSG00000265142,MIR133A1HG,,
ENSG00000284101,,,
ENSG00000297707,,,
ENSG00000286426,,,
ENSG00000284374,LILRP2,,
ENSG00000293120,LILRP2,,
ENSG00000297742,,,
ENSG00000168397,ATG4B,ENSMUSG00000026280,Atg4b
ENSG00000297765,,,
ENSG00000286844,,,
ENSG00000201407,,,
ENSG00000174010,KLHL15,ENSMUSG00000043929,Klhl15
ENSG00000297782,,,
ENSG00000297841,,,
ENSG00000297856,,,
ENSG00000265554,,,
ENSG00000282287,,,
ENSG00000278494,RRN3,,
ENSG00000284183,,,
ENSG00000284304,,,
ENSG00000297926,,,
ENSG00000297938,,,
ENSG00000171100,MTM1,ENSMUSG00000031337,Mtm1
ENSG00000284510,KIR2DL3,,
ENSG00000168490,PHYHIP,ENSMUSG00000003469,Phyhip
ENSG00000279382,,,
ENSG00000275360,MIR6868,,
ENSG00000129654,FOXJ1,ENSMUSG00000034227,Foxj1
ENSG00000297957,,,
ENSG00000297987,,,
ENSG00000282636,,,
ENSG00000283763,,,
ENSG00000298009,,,
ENSG00000282043,,,
ENSG00000298033,,,
ENSG00000282494,,,
ENSG00000298121,,,
ENSG00000278145,C17orf78,,
ENSG00000258050,,,
ENSG00000262106,OR1D3P,,
ENSG00000263551,,,
ENSG00000279392,,,
ENSG00000182628,SKA2,ENSMUSG00000020492,Ska2
ENSG00000284401,KIR2DL1,,
ENSG00000271180,COX5AP1,,
ENSG00000178974,FBXO34,ENSMUSG00000037536,Fbxo34
ENSG00000158987,RAPGEF6,ENSMUSG00000037533,Rapgef6
ENSG00000106080,FKBP14,ENSMUSG00000038074,Fkbp14
ENSG00000282348,,,
ENSG00000130714,POMT1,ENSMUSG00000039254,Pomt1
ENSG00000277236,CCL14,,
ENSG00000239686,,,
